,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129
feature_58,0.07068963768670027,0.049187917412514735,0.0029300538478293195,0.004163903981854817,0.00982842658697629,0.009313284624812587,0.014230682562485657,0.012249487592514843,0.0728131882144508,0.049957855827190076,0.02453512008273012,0.01818780211635256,0.03933445224961716,0.028966399086600505,0.06318114899365757,0.04379973024857886,0.00729507081322933,0.006361303347104135,0.024953640145548163,0.018027969854922582,0.012581375224494292,0.015575838210366112,0.023654785862803684,0.01900431195800738,0.02521719044133358,0.02090983674891987,0.01848236604240672,0.014083487712500382,0.03292384511198713,0.021505822592743414,0.0264633641334214,0.018359274923989397,0.03284192966753173,0.025927248732894745,0.029697795163834483,0.024161116067036557,-0.0028237082127457753,-0.000856694257148212,0.010119148110346745,0.008317525029642506,0.011213098146548233,0.08268691769934072,0.08223301215297606,0.03987031247707467,0.007052710712148459,0.011972399680250304,0.040400770249340245,0.011125685751321411,-0.0049460934576868254,-0.01582580171784854,0.0017514097998408563,0.024452196897042026,0.12961479591175565,0.08261702676172615,0.8174504026157347,0.6212608054557773,0.9146322931215337,1.0,0.8386485510667551,-0.001954219519866653,-0.0016972298327222449,-0.00863284088429446,-0.00736602382950004,-0.060359221940563784,-0.0650038189821041,-0.06413019629155604,-0.059127528590866826,-0.060024461507865105,0.054816722934282594,-0.006881460858567224,0.02937287846078969,0.007308150845886518,0.002033284220362668,0.005411025346950163,0.0011705377419546487,0.0014076808162397196,0.016679214995410262,0.008964292974404093,0.003409644753143826,0.005665362844310222,0.0030696532881549486,0.002682975689628638,0.018494789380074244,0.08994158458475139,-0.010157835350160658,0.09257141030807794,0.07126590043475059,0.013585513101154561,0.0195756821684955,0.07089658898818729,-0.017901723891121397,0.076820745961496,0.05240268465878775,0.0038036170711555654,-0.009761899149165365,0.09143795968704035,-0.012866841648297437,0.09710379207314118,0.0624491065673742,0.009429270023882688,0.015721990771305833,0.06986515807671909,-0.021521435796091667,0.07158569989771243,0.0475351249620389,5.7285153930803655e-05,-0.013720890104146314,0.10669368110396629,-0.023227256762829915,0.09799200062966806,0.07018725745408408,0.007734568201028401,0.017105065927616306,0.07215808984477318,-0.04298964426781031,0.08203867441454825,0.05245898731562823,-0.010377264572491447,-0.01004095260824685,0.13277037769163844,0.09029467952928608,0.1374284659114238,0.09591110167180075,0.13809248893193724,0.1046656797212658,0.14396227206982148,0.1129139074232296,0.14254145471922167,0.1072778374267787
feature_59,0.055563792044167594,0.04359116129672193,0.004968644184020248,0.007055174750292842,0.009435858389401487,0.00983410154267221,0.013977364273534586,0.01497111048373819,0.054860253334787515,0.04425059292054586,0.024528855768261942,0.02115673067716299,0.033195677658204886,0.03133225527965768,0.04978789902189891,0.040136730202125194,0.008376596453843685,0.008658295470288955,0.023250769731020613,0.019531951716144216,0.012260472305418298,0.016562296932681426,0.02433330537151668,0.022185955843698753,0.02572423152258127,0.024972028732621134,0.014600697056711728,0.012726505004306632,0.030257992581081417,0.022971347577943363,0.021680070527176284,0.016257990819200395,0.030647376090144653,0.026998601284701048,0.029022390959454174,0.02685423549917202,-0.0006067833236584312,0.0017485392698423712,0.008822879100644974,0.008220557832625992,0.014105145910318605,0.05423681910638881,0.05539796547412687,0.030493496623082247,0.008455689136154973,0.007264574599051044,0.02209816315948071,0.00501715403157383,-0.003454206129550926,-0.01132949138316379,0.003397648970339027,0.023902954173368164,0.10517978648299717,0.08394522313270412,0.698504929224116,0.7925446552229742,0.7465059402251748,0.8386485510667551,1.0,0.0016607777098579697,0.001897618050664118,-0.0024921395037597383,-0.00152510519814916,-0.03801662226607986,-0.04377193429340471,-0.04309734441854337,-0.039959891652084974,-0.040670703231359094,0.04204685309748419,0.0018145732974406167,0.028134878975267726,0.0056087320355385625,0.0003894881711097028,0.0027422959912693614,-0.0008139872508725908,-0.00019260191332180987,0.01408289983681298,0.006811829846666638,0.0015366988735430742,0.0030781684671362464,0.00033826202307173575,0.0003185645981324633,0.014729091320561178,0.06848362548235909,-0.0018153974913707202,0.07258225468964281,0.07917602373270631,0.029245127551837658,0.015119932491524973,0.05724033425471598,-0.00679861713318735,0.06266389734952635,0.06255841861670407,0.021707500376860575,-0.002963540198519259,0.06988236279340175,-0.002836638444216786,0.07789385286611507,0.07115324615665024,0.026036344929712022,0.01170353868123336,0.05699591658790882,-0.009005465332604823,0.058827701251292795,0.05952271096304639,0.019935924805803393,-0.006190793863466227,0.08236113706890978,-0.013095000673038017,0.07754430215733812,0.07967063632268612,0.02712663665775662,0.013229684917466237,0.058475399300356654,-0.025195337177831605,0.06887566709926833,0.0712944077032926,0.01742674992748533,-0.003640967301021853,0.09428845927389617,0.07023445431101746,0.11181639131135215,0.09581633572252359,0.10076035232016345,0.08188339127195929,0.10652562970597021,0.09252287462570417,0.11197344526258307,0.10016862234090335
feature_60,0.024172912375987447,0.00620240524307905,0.01520850880240185,0.02181113661148249,0.011454969583733455,0.015784154655012858,0.01582705747384879,0.02071610934187179,0.01661366417521793,-0.0015190474850856348,0.016929714058023702,0.015613601458491977,0.019505591848243502,0.012635332363548156,0.017417981216652733,0.0021878596224422157,0.005448184873911681,0.003389360551560626,-0.006660959484961719,-0.012303860176761642,0.003362108440075408,-0.0003959982931304177,0.00031116429529201497,-0.004313277470897848,-0.003764721895216255,-0.00845221654447722,0.013212409270540616,0.018328668311943026,0.013474629975995125,0.012443778867720353,0.01686937374840368,0.017610315348149497,0.01772470093326806,0.01844946825438231,0.01574156173907921,0.01668967567260352,0.01073258637237771,0.009215999562683526,0.0090380310377912,0.016186444207613945,-0.029777396150507847,0.05594848873245994,0.05669562019783285,0.011187140196113046,0.02549709593860851,0.045796512676539204,0.07040539061073109,0.04406937998166121,0.027368280217105655,0.03781720315186447,0.02605228215550426,-0.020418572123882765,-0.014256254809377849,-0.08570875053508188,0.009463548538494721,0.0027343675952906316,0.0014099595448090218,-0.001954219519866653,0.0016607777098579697,1.0,0.9966284462551337,-0.12270612828184968,-0.12180117340399116,0.483054929094063,-0.24841575627772713,-0.24410200128064743,0.6163187377693193,0.6169301701904764,0.02831875338846225,-0.01382017453613942,0.007371212838940305,0.10318859026283234,0.03433072751421211,0.06684067300758934,0.050985687509211765,0.03828680109715499,0.25354442464992705,0.11352892462890139,0.034605805258349255,0.06933137884742942,0.051237587947921895,0.037635183547754324,0.2524019024648493,0.12421877968311763,0.06077001309499896,0.11468623136347302,0.11312504618288605,0.08224983694349455,0.296070778906308,0.1304744573739207,0.06410239781821277,0.11527302580766571,0.11333861440137027,0.08760448090667544,0.3247333480935721,0.07464317294755872,0.009318590723847137,0.06694448415059323,0.05695252603161856,0.027532555682330647,0.2130913609193918,0.07693189788384135,0.012821845228352695,0.06738151884411576,0.060435693808401164,0.03326663479162616,0.2604255135171193,0.10974713057517445,0.06438801457557275,0.09941034014645295,0.10306728776845926,0.08648652893994159,0.2776506383836338,0.10827728924719629,0.07239660377143203,0.10009642003670272,0.10859161598923987,0.09361679919992028,0.2815540144373827,-0.07678157239748792,-0.21705003304045822,-0.028696470003080555,-0.10401986023559477,-0.059114616367380635,-0.20476055306651675,-0.045924001302697394,-0.16166360376646874,-0.033318742896928835,-0.12131386599714841
feature_61,0.024869327839429835,0.007112812353400966,0.015236394397876473,0.02202330491315796,0.011619927390396663,0.016222885269925703,0.0160955587359434,0.02105627565805285,0.017564842774152753,-0.0003472310025369916,0.017095424555504533,0.0159386289717503,0.0199508968582624,0.013263013768014465,0.018255031451685437,0.0032882943944484784,0.0053764373026145805,0.0032911352002233996,-0.0063908836397418714,-0.012108302851148774,0.0033531613824288433,-0.0003713162377172612,0.000404970891724333,-0.00427032421693558,-0.003515121839864337,-0.008287797230775138,0.013501162781458537,0.01875680752546493,0.013849101431003003,0.01296025494324425,0.017070649443214903,0.017961185148852945,0.017994202894124456,0.01885192417330346,0.01610578056108697,0.017202062412954147,0.01054115028015017,0.009018911336001767,0.009263361123223552,0.01659696266784918,-0.03346655357068147,0.057814092874512606,0.05702573823333004,0.008787999314294399,0.02237836139807883,0.04633070452864753,0.07239630719221855,0.04561350295620507,0.028530732474931788,0.03765699367774755,0.024918067429650456,-0.020766527372378416,-0.012697462721770386,-0.08574254554250715,0.009605397323573331,0.0030794765896425807,0.0015902350320659904,-0.0016972298327222449,0.001897618050664118,0.9966284462551337,1.0,-0.11794781987749901,-0.11700303462287318,0.4898887108269642,-0.24484136141722515,-0.24461604966286202,0.6206885565148667,0.6213361944650373,0.02894667251021296,-0.014697119449795407,0.008247374982021586,0.09947998171928239,0.03398617773860477,0.06444036693500661,0.04975112994568865,0.03763080888288228,0.2519549085870665,0.1103245281092311,0.03426769031399452,0.06722364324142995,0.0501411314684258,0.03699508204795993,0.2509571845597115,0.1257401526509478,0.062139446724801074,0.11611758613855672,0.11490388889542698,0.08380049724441674,0.30013531064704063,0.12952149858663803,0.06423355031090465,0.11492034262291376,0.11345580129899421,0.08774142825808767,0.325028082115802,0.07784740944421169,0.010962137267564034,0.07009227625869646,0.05984131991566718,0.029742668786370798,0.2178536495264628,0.07716515795250159,0.01326113187095439,0.06854423080224047,0.061606691358958875,0.03404813920320198,0.26178840861264935,0.1121105081199948,0.06723260405488106,0.1020535750549375,0.10610150598716933,0.08973149403103908,0.2819263637001872,0.10794715178881362,0.07294540809907518,0.10029631062747783,0.10927501544352324,0.09445189381640393,0.2828478979679544,-0.0753171749638248,-0.21819124004143578,-0.027002395373222896,-0.10396973495777394,-0.05750710953727738,-0.20510332372032056,-0.044198468663607035,-0.16171329673727197,-0.031591026105029965,-0.12125860414403448
feature_62,0.029029744673616114,0.021687540410191903,0.02707295095352099,0.02937677224314124,0.020014161232169023,0.019982920818206892,0.03212384141489903,0.03426458273769011,0.02478346254213769,0.01812178561925626,0.03004547907912313,0.030027458980966044,0.02995320213350524,0.025805607608540972,0.02709682432185824,0.02114194021125187,0.019567986706937508,0.023494455005806127,0.015435508876728506,0.015831924861331007,0.01860716962574656,0.021552656651989563,0.01668310741342503,0.018641742268506616,0.01565114902058555,0.017726176881413067,0.012381649835611973,0.013166287525022954,-0.007463625383866796,-0.007993585673747227,0.0061139398029424466,0.005854240465149444,-0.00021315186007595758,1.6041240672549792e-05,-0.005290959203274004,-0.004453238691603457,0.017675050265694613,0.023540826717272652,0.017482528797912084,0.017434864616369533,-0.02512372286555037,0.04657463526010231,0.02961285715238267,0.013198343002168813,0.013864273294611163,0.04491294474354325,0.05926710351725505,0.04383182904777719,0.031296552009984595,0.036509542739280684,0.016154371059609166,-0.02361880510652384,-0.006430613208311549,-0.06596701290279484,0.008978557974323126,0.0033354330090455647,-0.002827970552730831,-0.00863284088429446,-0.0024921395037597383,-0.12270612828184968,-0.11794781987749901,1.0,0.9974277667092819,0.49385254968838477,0.6216721074377877,0.6263207053719366,-0.22471292625951161,-0.22477088528507103,0.03405634694218048,8.565477376982171e-05,0.02554477429262396,-0.09948353035537832,-0.03821145854946883,-0.06661453843721225,-0.05210243794015576,-0.041190617206576116,-0.3372450826858696,-0.10929490614436536,-0.04157576158145999,-0.06913785915420201,-0.052917683908521126,-0.042901263024271524,-0.3344227145853149,-0.004976154146387478,0.006671715012457039,0.0014741466374363884,0.010675004981523932,0.009765896217699988,0.17332150703704985,-0.0014663649820516142,0.005438974351141375,0.0006333464596337946,0.010024868168212842,0.009301013549446627,0.20231514448984808,0.04702588461724247,0.06001879081241832,0.05318345401408104,0.06504150927004458,0.0654696899702669,0.22386200044941015,0.05085641179110526,0.061225095437973026,0.05239824078860775,0.06379402394201324,0.06261791898059055,0.2734360443923248,0.027196942439973937,0.06831265850280123,0.03168244860595325,0.05193039325246775,0.06991454098861524,0.22560855373802366,0.02694635916130727,0.06687824754166727,0.030176097256161084,0.05126862066091418,0.06601855518012427,0.22717523067252168,-0.06497958213071912,-0.2502287289833282,-0.0219555184171705,-0.13788466051977627,-0.04993447849918514,-0.24322898855342118,-0.03829059844266727,-0.19979672988847086,-0.026931219207310123,-0.15763868952393853
feature_63,0.03113216945893434,0.022599110726473345,0.026886311181940008,0.02906275175665,0.019710643297449815,0.01957602273797708,0.032420601532382645,0.0342860407822167,0.027314222681489548,0.019291963835222074,0.030817971751590997,0.03038216703501919,0.03140518888221534,0.02642003228958119,0.02921966159282963,0.02216443684494646,0.01953773090480214,0.02329292009551493,0.015810316622932127,0.015789733999817913,0.018753543926420837,0.021470399334936635,0.01691154067012111,0.01856950740469956,0.01589459882108807,0.01762219440592766,0.01289051547881049,0.01351804903538906,-0.006355714424027741,-0.007326285161793328,0.006726646706777924,0.006245028346115871,0.0005778951734709167,0.00046573128187114707,-0.004375275434586511,-0.0038623545644866867,0.01729248278960811,0.02305943558268742,0.017650602244927704,0.01753996531535747,-0.027906182780913207,0.05058158274584587,0.0326735785310761,0.01531196545838997,0.014944922377924622,0.04586388419500283,0.06197143717896648,0.04521216937708527,0.03181421251608682,0.036202786962336746,0.014694756152368324,-0.023928613481567353,-0.0030837569897949283,-0.06650064837511915,0.010578455771868236,0.004273224319417948,-0.0013657915395865999,-0.00736602382950004,-0.00152510519814916,-0.12180117340399116,-0.11700303462287318,0.9974277667092819,1.0,0.4938765757716202,0.6206607458876302,0.6251558877185247,-0.22140284822935552,-0.22363646928903338,0.03627586420992822,-0.0009412050395291393,0.026401326297805665,-0.09922867109340804,-0.037757002856715224,-0.06635894084403562,-0.051794364187912945,-0.040749459056704754,-0.337676846429824,-0.10912238817735495,-0.04129083823156586,-0.06904119125473723,-0.052764625485548666,-0.0426480558896464,-0.33513405519268324,-0.004544870521390824,0.007604306554666983,0.001815433812257396,0.01119924929220003,0.010584750038410333,0.17424389438097523,-0.002138701550125736,0.005322860290931743,-0.00015773028495477632,0.009379861660178382,0.009016951181635945,0.20214267056445612,0.047279817051952513,0.06016122981597246,0.053235957597832735,0.06516485081028697,0.06559581330245617,0.22482708729679005,0.049904038759619684,0.0606517862032029,0.05153638643598165,0.06297263501949145,0.06189272686271592,0.2734504198739337,0.027586831762695347,0.06952149775316822,0.032009577942168,0.05251341288458095,0.07101830540705059,0.22665694226545666,0.026144302054892148,0.06639385059574482,0.029097521220359017,0.05028512562692142,0.0653890293133994,0.22717130393153934,-0.061438833526618906,-0.2511154598680352,-0.018583046132644436,-0.13906509120906554,-0.04639838932160179,-0.24452591302244417,-0.03470370273416623,-0.20109342434846703,-0.02343447471199997,-0.15885634639536142
feature_64,9.739037823691149e-05,-0.008096754211313294,0.01696344758508372,0.022046656104855775,0.015713306665218623,0.019559184521769635,0.013327679124807876,0.017180200678000947,-0.02094655864230264,-0.028723652550687814,0.007036046042191438,0.006891911927140611,0.0019094367385540634,-0.0024292316200940477,-0.013858645387894195,-0.01961822435353707,-0.0028442621278415496,-0.00010040497466864767,-0.0244492384885894,-0.024011033579332104,-0.003564273985026632,-0.0076540001318939265,-0.013472596586047674,-0.012871450378539656,-0.021448495355343107,-0.021072599132837756,0.010030291013401929,0.012633456148999866,-0.014637010785016181,-0.01463176652373247,0.004110302376181107,0.004312098011492674,-0.004086198959790057,-0.006400623439718825,-0.00869854620845407,-0.011334825694800101,0.0050101038144297816,0.009748749543208044,0.012973636432179471,0.015958955148499186,-0.061303851872973596,0.047166849854879,0.021258375357905007,-0.05118177098833361,-0.03196418328691375,0.07862951717660463,0.1055597645715464,0.08481544412300428,0.07123493329911634,0.0859725989717684,0.059884676191794765,-0.052566817499847526,-0.10323210523112798,-0.22125695640609122,-0.029947331714125322,-0.013999857912617623,-0.04953439467760004,-0.060359221940563784,-0.03801662226607986,0.483054929094063,0.4898887108269642,0.49385254968838477,0.4938765757716202,1.0,0.6947495581906489,0.7009376732267852,0.7002847293847716,0.7002196107689916,0.005838366443627823,-0.03812053838936621,-0.003840687896568921,-0.0022710735028348317,0.002832312015853661,-0.003225091351957923,0.0005598004553071858,0.002540003581507863,-0.06747110499773895,0.004656572296492335,0.0017695172121877407,5.755637937102463e-05,0.0016558727058439966,0.0017885495143724606,-0.06292728571908411,-0.057166020870877465,0.059163590944336694,-0.030212826150659705,0.013277073087623301,0.04888247446782705,0.40109984632632045,-0.05859365294802434,0.06205020140854976,-0.04265588745329401,0.00558333412816954,0.04916966085459788,0.45785806554346625,-0.059798439245583854,0.051512081594219924,-0.032747680082410614,0.014796179159828136,0.04517555309573603,0.3700800665219101,-0.06354020123526785,0.0546617415746827,-0.04091178203735733,0.005620688214186445,0.04147866697393401,0.4627122517496306,-0.06353821380594385,0.12554965878568758,-0.02702126384230937,0.032608866252355775,0.10565266552770831,0.43199163339854313,-0.061261145014113436,0.12906031129778983,-0.04174214038745203,0.025103670613871094,0.09856256756988244,0.438699475888383,-0.2171541163487165,-0.5291062734746688,-0.13948810958903554,-0.32188409435154375,-0.19069457568204287,-0.524854138995891,-0.175431480241135,-0.4495317686823124,-0.15234540106645292,-0.3663358348853127
feature_65,-0.01957460070594289,-0.021957616056906226,-0.011743624959211068,-0.012759796094658292,-0.0061077067877337386,-0.0056313570193848375,-0.014570905055747931,-0.017120084044679525,-0.04257617938371702,-0.046302751411380336,-0.019579492196578962,-0.02314948045120838,-0.025291144101657302,-0.029948943701884487,-0.0371415559612209,-0.040170846833707224,0.002155875893051785,0.00507508238173282,-0.0005974194522669702,0.0020621662161040104,0.006467421564455245,0.0014173386073131112,0.0010527177085478464,0.0031919194695068575,-0.0007281303515267223,0.0008564554730483676,-0.025162454453022308,-0.029904790017879816,-0.053256044645440315,-0.055639456687278294,-0.03421740574248073,-0.03746384903912377,-0.044725168421200175,-0.04976227512038853,-0.048977354399970606,-0.05520585913891642,0.001976026592318113,0.008018390978020332,-0.020134735195292464,-0.025604698586024616,-0.02651926855328208,0.005284045946158453,-0.0077029778133293585,-0.032676811156139976,-0.02329224602852574,0.04829735651963981,0.0539503954725571,0.05018468912210254,0.04664230607986052,0.06158554485898415,0.043068771879936865,-0.03816056869236389,-0.10717880987622838,-0.18138479104843064,-0.03884531529129805,-0.01898001504705453,-0.05591997760453942,-0.0650038189821041,-0.04377193429340471,-0.24841575627772713,-0.24484136141722515,0.6216721074377877,0.6206607458876302,0.6947495581906489,1.0,0.9958999644797425,0.2697984292831084,0.26926129620880473,-0.019474676656536342,-0.03258123063999919,-0.02254543322976826,-0.12629689341714798,-0.05414428439422998,-0.09322282177312644,-0.07424995618054656,-0.059127371580830666,-0.2769932462546364,-0.130379870689446,-0.05184136600581837,-0.09196929344225316,-0.07221125308493294,-0.05506947022325105,-0.270862252150165,-0.1750329236579809,-0.024845326370076918,-0.1529561603053339,-0.11721881398627423,-0.05537613724887471,0.22293022297594106,-0.17560054134312533,-0.017344136651862543,-0.16186058262918576,-0.11639944986124713,-0.05068892524364753,0.2692258108752984,-0.1154472461563591,0.057492239624658874,-0.08789788539346968,-0.02892777667472881,0.03200657840037764,0.25360651879465,-0.11394071429703075,0.0595901010683189,-0.09281924716078231,-0.037765996361804104,0.027281088140402986,0.32405043765183617,-0.16390182882562954,0.058119086993928204,-0.125897424664886,-0.07129821791499133,0.01639886458579742,0.2703167463834893,-0.14979367290980034,0.06640517927256771,-0.13534941275876164,-0.07580434986117716,0.013999251142628096,0.28079597272501755,-0.1686743485514019,-0.3835590163808027,-0.1336688656153663,-0.27271354522907987,-0.16038814999618214,-0.40329754592508793,-0.15557981120526856,-0.3582109229185977,-0.14275828148474576,-0.3045775902474992
feature_66,-0.019594842900284352,-0.020997730802930055,-0.00430998128837718,-0.005130611638264241,-0.0006368681267460809,-0.0004590437452699724,-0.008155768192466438,-0.010538230882067663,-0.04061115093179828,-0.04291948525753529,-0.013820759534699028,-0.016752970890600894,-0.020446570740022953,-0.02441041641747621,-0.03431431468456982,-0.036098802644342745,-0.00020970991370952534,0.0029545940196101595,-0.007776387323473292,-0.004665693857329677,0.002420128445934397,-0.001660486968758659,-0.00432405912897157,-0.0016268539835802922,-0.00754024200823841,-0.005320069300665786,-0.016161453820521754,-0.020440311021981853,-0.04405168683585973,-0.04603666304461191,-0.024937589431665914,-0.027810529335882777,-0.03526241632406181,-0.04014531778767526,-0.03960514644102784,-0.04550667923627315,0.001294516326746158,0.0075310000357786695,-0.010418778756047235,-0.015169171012903122,-0.02664679710955302,0.005297755086491677,-0.009653330547215571,-0.03655154073574219,-0.026844084697918446,0.0482111729580023,0.05370300251473298,0.050386781924677986,0.047189686803151956,0.061464178682439974,0.04341347003096278,-0.03998431646902704,-0.10585829283891786,-0.1786364804781263,-0.039866574793739507,-0.018673859245840047,-0.05573865452677679,-0.06413019629155604,-0.04309734441854337,-0.24410200128064743,-0.24461604966286202,0.6263207053719366,0.6251558877185247,0.7009376732267852,0.9958999644797425,1.0,0.2731644953227992,0.27262051721694375,-0.01828982767386165,-0.03135664800560356,-0.02011593910674787,-0.1079840536251702,-0.04349201536120516,-0.07780177463586459,-0.060981164292720116,-0.0475565264846297,-0.27426181211032863,-0.11125109069973538,-0.042448561600901026,-0.0765862370997735,-0.05932765838377907,-0.04488879696002433,-0.2681941795732299,-0.1702357732093111,-0.01264623109826167,-0.14294423121131636,-0.10408493041066916,-0.04231625656903417,0.2175711944846975,-0.17059609444501045,-0.00579613680822468,-0.1513115952280418,-0.10414654810525738,-0.0387091278620982,0.26491453906887136,-0.12030115636827515,0.05246129148465936,-0.09004627878934021,-0.03149925139415681,0.027892063464689445,0.24719651860778002,-0.11857495127328053,0.05568763315283694,-0.09408513211657597,-0.03943352804349833,0.023803540572129363,0.3179413271439685,-0.1626220850001576,0.06364056348112869,-0.12100022860118437,-0.06519731870447808,0.02292314626164328,0.2644136925949233,-0.14917346801693754,0.07165452135857409,-0.1297422520523936,-0.06887750111823314,0.020241473736759424,0.27577868398437905,-0.16805682467445668,-0.38345256192840244,-0.132454285019722,-0.26972027856390013,-0.1594193912831978,-0.4011033201239098,-0.15467115716857469,-0.35545716669594024,-0.14172225610025116,-0.30162899114236347
feature_67,-0.022381994433048575,-0.03487238881895553,-0.025802541051428894,-0.02309507603853792,-0.017337234320329836,-0.013550402785287229,-0.030786180655863582,-0.030903489780048296,-0.04952274346485449,-0.06430041912609677,-0.03180683347042264,-0.03688856930026009,-0.03504638767977759,-0.0425854837485217,-0.045594416589796065,-0.057513023731249016,-0.04933974888433299,-0.05270117037827896,-0.07065564256871382,-0.07520265513509888,-0.04991899673798658,-0.05746954006419327,-0.058905434618551515,-0.06315953943104065,-0.06742299590444274,-0.07266477363493719,0.011410334323536202,0.012465417053310095,0.017298108440542956,0.015597417113952686,0.014949819558161154,0.013995309186402419,0.016074188615142124,0.009959879285679069,0.021123980911703994,0.014166333239595383,-0.04376749678621076,-0.045589547155939866,0.006238992135795409,0.009766574785049081,-0.0373997428455696,0.018872462123448886,0.01956636981469214,-0.038736802563415364,-0.014584960510510999,0.0518400683024738,0.06822498770236636,0.05330101653388915,0.045028036451068815,0.06395221973645167,0.047367337913884804,-0.03426933404170663,-0.11269421502948396,-0.20346559014566662,-0.0361767254798945,-0.018815166368180005,-0.05090014904756873,-0.059127528590866826,-0.039959891652084974,0.6163187377693193,0.6206885565148667,-0.22471292625951161,-0.22140284822935552,0.7002847293847716,0.2697984292831084,0.2731644953227992,1.0,0.998707050124975,-0.023787110226426756,-0.0484788867722248,-0.03871384129949785,0.11897129841108309,0.07131369442882582,0.08845417650280017,0.08151805011365815,0.07437754369125688,0.1816215471488778,0.13693127247364617,0.06701789175039267,0.09359792671601184,0.08077343246601483,0.06856031802381132,0.18192277591217573,-0.044936450810508684,0.0731182024938412,-0.02839879410969301,0.014019679153723893,0.057684962307753315,0.31960822515007015,-0.04195413928908043,0.07927538666687925,-0.0361318628425769,0.00816643073261556,0.05730004680083168,0.3692218088799846,-0.1152516395929732,-0.0377233749139336,-0.10946492361679172,-0.07328831791678882,-0.047707049085692545,0.2463353549756472,-0.11461775004659612,-0.025429400407857225,-0.10765875768671991,-0.07563926602801467,-0.0416432868762095,0.3200047500866489,-0.09614076851888811,0.053502446122244404,-0.06875615290546962,-0.027287993723317003,0.029992285260331573,0.312861431643355,-0.0811522852154953,0.06777599257195865,-0.07818935912246312,-0.028897823675236207,0.035367586387860236,0.3282421531484072,-0.17916978280680607,-0.37041978299904726,-0.13870007966235062,-0.2548473568361588,-0.16846611676102774,-0.3862522659964083,-0.16145963237431643,-0.339496105378785,-0.1473551173494433,-0.2854415081545866
